dayDate,countHardStatus,countMediumStatus,countEasyStatus
2020-05-10T00:00:00.000Z,74,51,121
2020-05-11T00:00:00.000Z,69,54,107
2020-05-12T00:00:00.000Z,66,52,102
2020-05-13T00:00:00.000Z,61,48,95
2020-05-14T00:00:00.000Z,61,43,95
2020-05-15T00:00:00.000Z,61,43,86
2020-05-16T00:00:00.000Z,60,40,84
2020-05-17T00:00:00.000Z,55,38,94
2020-05-18T00:00:00.000Z,52,42,79
2020-05-19T00:00:00.000Z,51,43,73
2020-05-20T00:00:00.000Z,46,40,74
2020-05-21T00:00:00.000Z,47,31,74
2020-05-22T00:00:00.000Z,46,32,66
2020-05-23T00:00:00.000Z,46,33,65
2020-05-24T00:00:00.000Z,43,36,63
2020-05-25T00:00:00.000Z,41,32,60
2020-05-26T00:00:00.000Z,36,37,52
2020-05-27T00:00:00.000Z,40,37,46
2020-05-28T00:00:00.000Z,36,37,50
2020-05-29T00:00:00.000Z,39,36,45
2020-05-30T00:00:00.000Z,35,43,48
2020-05-31T00:00:00.000Z,35,47,47
2020-06-01T00:00:00.000Z,32,45,51
2020-06-02T00:00:00.000Z,29,44,50
2020-06-03T00:00:00.000Z,28,42,52
2020-06-04T00:00:00.000Z,30,37,62
2020-06-05T00:00:00.000Z,29,41,53
2020-06-06T00:00:00.000Z,29,42,47
2020-06-07T00:00:00.000Z,29,42,55
2020-06-08T00:00:00.000Z,30,46,61
2020-06-09T00:00:00.000Z,31,42,60
2020-06-10T00:00:00.000Z,32,45,65
2020-06-11T00:00:00.000Z,35,38,64
2020-06-12T00:00:00.000Z,35,43,62
2020-06-13T00:00:00.000Z,35,45,57
2020-06-14T00:00:00.000Z,31,48,68
2020-06-15T00:00:00.000Z,36,47,76
2020-06-16T00:00:00.000Z,38,44,74
2020-06-17T00:00:00.000Z,36,49,77
2020-06-18T00:00:00.000Z,40,43,107
2020-06-19T00:00:00.000Z,39,47,108
2020-06-20T00:00:00.000Z,41,50,126
2020-06-21T00:00:00.000Z,45,59,146
2020-06-22T00:00:00.000Z,44,56,136
2020-06-23T00:00:00.000Z,40,52,129
2020-06-24T00:00:00.000Z,45,45,136
2020-06-25T00:00:00.000Z,44,56,121
2020-06-26T00:00:00.000Z,45,57,139
2020-06-27T00:00:00.000Z,40,56,148
2020-06-28T00:00:00.000Z,39,67,166
2020-06-29T00:00:00.000Z,44,68,165
2020-06-30T00:00:00.000Z,56,68,172
2020-07-01T00:00:00.000Z,59,73,201
2020-07-02T00:00:00.000Z,72,72,201
2020-07-03T00:00:00.000Z,83,75,202
2020-07-04T00:00:00.000Z,85,84,201
2020-07-05T00:00:00.000Z,94,82,251
2020-07-06T00:00:00.000Z,90,96,263
2020-07-07T00:00:00.000Z,93,94,281
2020-07-08T00:00:00.000Z,113,88,294
2020-07-09T00:00:00.000Z,126,99,327
2020-07-10T00:00:00.000Z,130,105,328
2020-07-11T00:00:00.000Z,135,120,312
2020-07-12T00:00:00.000Z,150,125,367
2020-07-13T00:00:00.000Z,183,121,353
2020-07-14T00:00:00.000Z,189,140,314
2020-07-15T00:00:00.000Z,208,121,352
2020-07-16T00:00:00.000Z,208,133,351
2020-07-17T00:00:00.000Z,218,150,337
2020-07-18T00:00:00.000Z,234,150,328
2020-07-19T00:00:00.000Z,270,143,414
2020-07-20T00:00:00.000Z,264,147,412
2020-07-21T00:00:00.000Z,256,142,412
2020-07-22T00:00:00.000Z,284,138,383
2020-07-23T00:00:00.000Z,309,152,360
2020-07-24T00:00:00.000Z,326,152,337
2020-07-25T00:00:00.000Z,319,178,321
2020-07-26T00:00:00.000Z,309,197,387
2020-07-27T00:00:00.000Z,314,182,422
2020-07-28T00:00:00.000Z,320,185,399
2020-07-29T00:00:00.000Z,333,173,389
2020-07-30T00:00:00.000Z,316,172,378
2020-07-31T00:00:00.000Z,315,172,376
2020-08-01T00:00:00.000Z,335,165,371
2020-08-02T00:00:00.000Z,347,171,430
2020-08-03T00:00:00.000Z,326,147,450
2020-08-04T00:00:00.000Z,339,165,385
2020-08-05T00:00:00.000Z,352,165,386
2020-08-06T00:00:00.000Z,354,152,380
2020-08-07T00:00:00.000Z,364,159,363
2020-08-08T00:00:00.000Z,385,178,339
2020-08-09T00:00:00.000Z,384,199,420
2020-08-10T00:00:00.000Z,390,183,366
2020-08-11T00:00:00.000Z,371,191,341
2020-08-12T00:00:00.000Z,371,171,338
2020-08-13T00:00:00.000Z,369,178,343
2020-08-14T00:00:00.000Z,367,179,343
2020-08-15T00:00:00.000Z,381,180,359
2020-08-16T00:00:00.000Z,372,196,421
2020-08-17T00:00:00.000Z,392,183,373
2020-08-18T00:00:00.000Z,398,185,371
2020-08-19T00:00:00.000Z,380,178,364
2020-08-20T00:00:00.000Z,391,177,355
2020-08-21T00:00:00.000Z,398,169,353
2020-08-22T00:00:00.000Z,401,179,354
2020-08-23T00:00:00.000Z,403,210,405
2020-08-24T00:00:00.000Z,422,202,402
2020-08-25T00:00:00.000Z,425,179,388
2020-08-26T00:00:00.000Z,414,188,418
2020-08-27T00:00:00.000Z,417,193,406
2020-08-28T00:00:00.000Z,414,203,355
2020-08-29T00:00:00.000Z,434,195,340
2020-08-30T00:00:00.000Z,450,212,417
2020-08-31T00:00:00.000Z,430,206,445
2020-09-01T00:00:00.000Z,412,198,411
2020-09-02T00:00:00.000Z,417,170,412
2020-09-03T00:00:00.000Z,406,160,428
2020-09-04T00:00:00.000Z,421,147,418
2020-09-05T00:00:00.000Z,438,149,412
2020-09-06T00:00:00.000Z,455,187,478
2020-09-07T00:00:00.000Z,458,184,467
2020-09-08T00:00:00.000Z,460,186,491
2020-09-09T00:00:00.000Z,486,191,470
2020-09-10T00:00:00.000Z,493,198,487
2020-09-11T00:00:00.000Z,490,203,486
2020-09-12T00:00:00.000Z,514,206,464
2020-09-13T00:00:00.000Z,517,234,553
2020-09-14T00:00:00.000Z,526,235,574
2020-09-15T00:00:00.000Z,522,233,574
2020-09-16T00:00:00.000Z,529,271,562
2020-09-17T00:00:00.000Z,570,250,575
2020-09-18T00:00:00.000Z,590,255,543
2020-09-19T00:00:00.000Z,610,252,524
2020-09-20T00:00:00.000Z,630,242,616
2020-09-21T00:00:00.000Z,653,276,643
2020-09-22T00:00:00.000Z,634,294,622
2020-09-23T00:00:00.000Z,667,268,634
2020-09-24T00:00:00.000Z,672,277,645
2020-09-25T00:00:00.000Z,706,257,647
2020-09-26T00:00:00.000Z,719,287,634
2020-09-27T00:00:00.000Z,738,286,758
2020-09-28T00:00:00.000Z,762,302,668
2020-09-29T00:00:00.000Z,806,310,777
2020-09-30T00:00:00.000Z,823,287,712
2020-10-01T00:00:00.000Z,814,302,673
2020-10-02T00:00:00.000Z,847,294,648
2020-10-03T00:00:00.000Z,843,330,595
2020-10-04T00:00:00.000Z,897,351,650
2020-10-05T00:00:00.000Z,871,336,649
2020-10-06T00:00:00.000Z,855,352,651
2020-10-07T00:00:00.000Z,849,329,624
2020-10-08T00:00:00.000Z,839,337,595
2020-10-09T00:00:00.000Z,831,293,553
2020-10-10T00:00:00.000Z,812,294,559
2020-10-11T00:00:00.000Z,807,324,661
2020-10-12T00:00:00.000Z,800,306,618
2020-10-13T00:00:00.000Z,764,278,578
2020-10-14T00:00:00.000Z,724,252,566
2020-10-15T00:00:00.000Z,701,244,520
2020-10-16T00:00:00.000Z,658,228,459
2020-10-17T00:00:00.000Z,646,187,450
2020-10-18T00:00:00.000Z,663,227,439
2020-10-19T00:00:00.000Z,646,191,426
2020-10-20T00:00:00.000Z,624,185,406
2020-10-21T00:00:00.000Z,603,180,397
2020-10-22T00:00:00.000Z,586,177,351
2020-10-23T00:00:00.000Z,557,166,333
2020-10-24T00:00:00.000Z,539,160,337
2020-10-25T00:00:00.000Z,509,170,370
2020-10-26T00:00:00.000Z,491,147,334
2020-10-27T00:00:00.000Z,479,142,289
2020-10-28T00:00:00.000Z,463,142,285
2020-10-29T00:00:00.000Z,446,125,279
2020-10-30T00:00:00.000Z,428,110,240
2020-10-31T00:00:00.000Z,410,110,236
2020-11-01T00:00:00.000Z,399,134,260
2020-11-02T00:00:00.000Z,401,106,236
2020-11-03T00:00:00.000Z,384,113,226
2020-11-04T00:00:00.000Z,357,112,226
2020-11-05T00:00:00.000Z,334,112,239
2020-11-06T00:00:00.000Z,319,109,235
2020-11-07T00:00:00.000Z,327,102,223
2020-11-08T00:00:00.000Z,339,107,235
2020-11-09T00:00:00.000Z,333,105,243
2020-11-10T00:00:00.000Z,310,114,247
2020-11-11T00:00:00.000Z,309,114,221
2020-11-12T00:00:00.000Z,306,112,214
2020-11-13T00:00:00.000Z,292,112,212
2020-11-14T00:00:00.000Z,292,114,226
2020-11-15T00:00:00.000Z,312,111,251
2020-11-16T00:00:00.000Z,317,93,245
2020-11-17T00:00:00.000Z,319,96,226
2020-11-18T00:00:00.000Z,313,93,220
2020-11-19T00:00:00.000Z,321,88,242
2020-11-20T00:00:00.000Z,316,83,237
2020-11-21T00:00:00.000Z,310,95,235
2020-11-22T00:00:00.000Z,305,97,247
2020-11-23T00:00:00.000Z,292,94,248
2020-11-24T00:00:00.000Z,281,85,229
2020-11-25T00:00:00.000Z,292,83,237
2020-11-26T00:00:00.000Z,281,85,245
2020-11-27T00:00:00.000Z,280,74,228
2020-11-28T00:00:00.000Z,267,83,229
2020-11-29T00:00:00.000Z,277,86,265
2020-11-30T00:00:00.000Z,271,86,274
2020-12-01T00:00:00.000Z,280,89,278
2020-12-02T00:00:00.000Z,292,106,257
2020-12-03T00:00:00.000Z,309,101,260
2020-12-04T00:00:00.000Z,325,97,267
2020-12-05T00:00:00.000Z,331,92,265
2020-12-06T00:00:00.000Z,344,95,283
2020-12-07T00:00:00.000Z,337,102,279
2020-12-08T00:00:00.000Z,327,120,275
2020-12-09T00:00:00.000Z,324,115,288
2020-12-10T00:00:00.000Z,322,133,294
2020-12-11T00:00:00.000Z,340,112,304
2020-12-12T00:00:00.000Z,345,125,299
2020-12-13T00:00:00.000Z,381,141,331
2020-12-14T00:00:00.000Z,387,158,338
2020-12-15T00:00:00.000Z,395,177,334
2020-12-16T00:00:00.000Z,406,179,322
2020-12-17T00:00:00.000Z,431,163,340
2020-12-18T00:00:00.000Z,452,150,361
2020-12-19T00:00:00.000Z,465,152,365
2020-12-20T00:00:00.000Z,470,186,414
2020-12-21T00:00:00.000Z,487,199,398
2020-12-22T00:00:00.000Z,511,179,435
2020-12-23T00:00:00.000Z,514,211,415
2020-12-24T00:00:00.000Z,526,202,424
2020-12-25T00:00:00.000Z,552,202,426
2020-12-26T00:00:00.000Z,576,201,459
2020-12-27T00:00:00.000Z,611,243,492
2020-12-28T00:00:00.000Z,615,207,497
2020-12-29T00:00:00.000Z,639,197,509
2020-12-30T00:00:00.000Z,661,210,492
2020-12-31T00:00:00.000Z,707,200,500
2021-01-01T00:00:00.000Z,734,200,523
2021-01-02T00:00:00.000Z,740,225,527
2021-01-03T00:00:00.000Z,800,261,613
2021-01-04T00:00:00.000Z,834,280,587
2021-01-05T00:00:00.000Z,867,268,626
2021-01-06T00:00:00.000Z,910,265,616
2021-01-07T00:00:00.000Z,919,280,640
2021-01-08T00:00:00.000Z,930,276,649
2021-01-09T00:00:00.000Z,994,281,647
2021-01-10T00:00:00.000Z,1069,311,707
2021-01-11T00:00:00.000Z,1082,328,696
2021-01-12T00:00:00.000Z,1075,301,713
2021-01-13T00:00:00.000Z,1094,319,679
2021-01-14T00:00:00.000Z,1141,326,668
2021-01-15T00:00:00.000Z,1162,300,699
2021-01-16T00:00:00.000Z,1183,291,702
2021-01-17T00:00:00.000Z,1190,350,788
2021-01-18T00:00:00.000Z,1174,328,750
2021-01-19T00:00:00.000Z,1187,326,698
2021-01-20T00:00:00.000Z,1181,315,669
2021-01-21T00:00:00.000Z,1157,309,659
2021-01-22T00:00:00.000Z,1148,301,629
2021-01-23T00:00:00.000Z,1175,295,612
2021-01-24T00:00:00.000Z,1183,328,685
2021-01-25T00:00:00.000Z,1174,304,632
2021-01-26T00:00:00.000Z,1185,262,604
2021-01-27T00:00:00.000Z,1158,266,577
2021-01-28T00:00:00.000Z,1175,252,574
2021-01-29T00:00:00.000Z,1145,244,584
2021-01-30T00:00:00.000Z,1144,226,567
2021-01-31T00:00:00.000Z,1150,277,645
2021-02-01T00:00:00.000Z,1130,270,630
2021-02-02T00:00:00.000Z,1104,314,603
2021-02-03T00:00:00.000Z,1133,297,558
2021-02-04T00:00:00.000Z,1117,285,532
2021-02-05T00:00:00.000Z,1122,239,481
2021-02-06T00:00:00.000Z,1127,228,483
2021-02-07T00:00:00.000Z,1146,284,534
2021-02-08T00:00:00.000Z,1117,293,523
2021-02-09T00:00:00.000Z,1066,281,485
2021-02-10T00:00:00.000Z,1050,255,487
2021-02-11T00:00:00.000Z,1006,247,493
2021-02-12T00:00:00.000Z,969,234,469
2021-02-13T00:00:00.000Z,977,223,463
2021-02-14T00:00:00.000Z,1023,246,490
2021-02-15T00:00:00.000Z,1001,236,480
2021-02-16T00:00:00.000Z,949,219,497
2021-02-17T00:00:00.000Z,951,216,474
2021-02-18T00:00:00.000Z,898,208,469
2021-02-19T00:00:00.000Z,834,198,436
2021-02-20T00:00:00.000Z,821,196,444
2021-02-21T00:00:00.000Z,815,231,511
2021-02-22T00:00:00.000Z,809,223,439
2021-02-23T00:00:00.000Z,795,194,443
2021-02-24T00:00:00.000Z,786,186,421
2021-02-25T00:00:00.000Z,750,184,402
2021-02-26T00:00:00.000Z,741,174,396
2021-02-27T00:00:00.000Z,737,193,408
2021-02-28T00:00:00.000Z,746,215,456
2021-03-01T00:00:00.000Z,732,205,446
2021-03-02T00:00:00.000Z,702,203,443
2021-03-03T00:00:00.000Z,719,194,399
2021-03-04T00:00:00.000Z,710,182,409
2021-03-05T00:00:00.000Z,670,169,375
2021-03-06T00:00:00.000Z,696,160,340
2021-03-07T00:00:00.000Z,709,196,388
2021-03-08T00:00:00.000Z,678,205,375
2021-03-09T00:00:00.000Z,666,175,367
2021-03-10T00:00:00.000Z,647,178,350
2021-03-11T00:00:00.000Z,636,161,353
2021-03-12T00:00:00.000Z,615,145,323
2021-03-13T00:00:00.000Z,609,152,331
2021-03-14T00:00:00.000Z,632,180,339
2021-03-15T00:00:00.000Z,594,158,321
2021-03-16T00:00:00.000Z,585,159,284
2021-03-17T00:00:00.000Z,556,138,295
2021-03-18T00:00:00.000Z,566,143,267
2021-03-19T00:00:00.000Z,548,120,244
2021-03-20T00:00:00.000Z,533,137,232
2021-03-21T00:00:00.000Z,548,131,266
2021-03-22T00:00:00.000Z,507,113,245
2021-03-23T00:00:00.000Z,494,99,209
2021-03-24T00:00:00.000Z,476,114,228
2021-03-25T00:00:00.000Z,479,99,209
2021-03-26T00:00:00.000Z,453,75,176
2021-03-27T00:00:00.000Z,437,63,159
2021-03-28T00:00:00.000Z,444,67,151
2021-03-29T00:00:00.000Z,437,86,177
2021-03-30T00:00:00.000Z,395,81,166
2021-03-31T00:00:00.000Z,383,64,151
2021-04-01T00:00:00.000Z,371,55,145
2021-04-02T00:00:00.000Z,333,62,130
2021-04-03T00:00:00.000Z,336,58,128
2021-04-04T00:00:00.000Z,330,57,146
2021-04-05T00:00:00.000Z,309,56,138
2021-04-06T00:00:00.000Z,302,54,148
2021-04-07T00:00:00.000Z,290,55,139
2021-04-08T00:00:00.000Z,268,46,139
2021-04-09T00:00:00.000Z,257,53,115
2021-04-10T00:00:00.000Z,248,56,114
2021-04-11T00:00:00.000Z,245,50,124
2021-04-12T00:00:00.000Z,240,45,113
2021-04-13T00:00:00.000Z,221,45,99
2021-04-14T00:00:00.000Z,202,44,98
2021-04-15T00:00:00.000Z,186,45,90
2021-04-16T00:00:00.000Z,181,44,95
2021-04-17T00:00:00.000Z,178,44,95
2021-04-18T00:00:00.000Z,182,44,102
2021-04-19T00:00:00.000Z,173,47,86
2021-04-20T00:00:00.000Z,160,40,82
2021-04-21T00:00:00.000Z,155,36,75
2021-04-22T00:00:00.000Z,147,36,73
2021-04-23T00:00:00.000Z,145,22,68
2021-04-24T00:00:00.000Z,138,26,65
2021-04-25T00:00:00.000Z,138,29,73
2021-04-26T00:00:00.000Z,137,23,61
2021-04-27T00:00:00.000Z,130,20,58
2021-04-28T00:00:00.000Z,122,23,53
2021-04-29T00:00:00.000Z,107,26,55
2021-04-30T00:00:00.000Z,104,31,42
2021-05-01T00:00:00.000Z,104,30,42
2021-05-02T00:00:00.000Z,99,39,44
2021-05-03T00:00:00.000Z,94,34,47
2021-05-04T00:00:00.000Z,89,32,49
2021-05-05T00:00:00.000Z,88,32,47
2021-05-06T00:00:00.000Z,81,28,40
2021-05-07T00:00:00.000Z,79,22,51
2021-05-08T00:00:00.000Z,79,26,44
2021-05-09T00:00:00.000Z,75,29,48
2021-05-10T00:00:00.000Z,70,27,44
2021-05-11T00:00:00.000Z,70,25,40
2021-05-12T00:00:00.000Z,64,29,37
2021-05-13T00:00:00.000Z,57,26,41
2021-05-14T00:00:00.000Z,59,24,36
2021-05-15T00:00:00.000Z,58,25,33
2021-05-16T00:00:00.000Z,61,23,32
2021-05-17T00:00:00.000Z,57,22,33
2021-05-18T00:00:00.000Z,53,25,39
2021-05-19T00:00:00.000Z,52,21,42
2021-05-20T00:00:00.000Z,56,19,42
2021-05-21T00:00:00.000Z,51,21,37
2021-05-22T00:00:00.000Z,51,21,31
2021-05-23T00:00:00.000Z,52,20,30
2021-05-24T00:00:00.000Z,51,21,28
2021-05-25T00:00:00.000Z,47,23,31
2021-05-26T00:00:00.000Z,44,26,27
2021-05-27T00:00:00.000Z,42,24,25
2021-05-28T00:00:00.000Z,40,20,28
2021-05-29T00:00:00.000Z,40,21,21
2021-05-30T00:00:00.000Z,40,20,25
2021-05-31T00:00:00.000Z,40,19,22
2021-06-01T00:00:00.000Z,40,18,28
2021-06-02T00:00:00.000Z,35,17,24
2021-06-03T00:00:00.000Z,35,18,20
2021-06-04T00:00:00.000Z,34,16,22
2021-06-05T00:00:00.000Z,33,16,23
2021-06-06T00:00:00.000Z,35,14,27
2021-06-07T00:00:00.000Z,31,12,26
2021-06-08T00:00:00.000Z,30,12,25
2021-06-09T00:00:00.000Z,30,11,26
2021-06-10T00:00:00.000Z,30,11,27
2021-06-11T00:00:00.000Z,30,11,22
2021-06-12T00:00:00.000Z,28,10,25
2021-06-13T00:00:00.000Z,27,11,31
2021-06-14T00:00:00.000Z,27,13,24
2021-06-15T00:00:00.000Z,24,12,24
2021-06-16T00:00:00.000Z,21,12,27
2021-06-17T00:00:00.000Z,21,12,26
2021-06-18T00:00:00.000Z,19,13,25
2021-06-19T00:00:00.000Z,19,11,27
2021-06-20T00:00:00.000Z,21,12,28
2021-06-21T00:00:00.000Z,21,14,27
2021-06-22T00:00:00.000Z,24,12,28
2021-06-23T00:00:00.000Z,23,12,29
2021-06-24T00:00:00.000Z,22,14,27
2021-06-25T00:00:00.000Z,22,11,25
2021-06-26T00:00:00.000Z,23,11,28
2021-06-27T00:00:00.000Z,22,15,33
2021-06-28T00:00:00.000Z,20,10,37
2021-06-29T00:00:00.000Z,20,12,41
2021-06-30T00:00:00.000Z,22,11,36
2021-07-01T00:00:00.000Z,23,14,36
2021-07-02T00:00:00.000Z,25,13,38
2021-07-03T00:00:00.000Z,27,14,41
2021-07-04T00:00:00.000Z,28,17,46
2021-07-05T00:00:00.000Z,32,16,52
2021-07-06T00:00:00.000Z,35,14,62
2021-07-07T00:00:00.000Z,41,13,59
2021-07-08T00:00:00.000Z,41,17,59
2021-07-09T00:00:00.000Z,39,16,58
2021-07-10T00:00:00.000Z,39,19,57
2021-07-11T00:00:00.000Z,48,16,63
2021-07-12T00:00:00.000Z,49,11,82
2021-07-13T00:00:00.000Z,45,16,84
2021-07-14T00:00:00.000Z,51,22,84
2021-07-15T00:00:00.000Z,55,27,93
2021-07-16T00:00:00.000Z,49,32,93
2021-07-17T00:00:00.000Z,58,28,92
2021-07-18T00:00:00.000Z,66,34,101
2021-07-19T00:00:00.000Z,61,39,106
2021-07-20T00:00:00.000Z,62,36,131
2021-07-21T00:00:00.000Z,67,26,142
2021-07-22T00:00:00.000Z,76,29,149
2021-07-23T00:00:00.000Z,87,24,149
2021-07-24T00:00:00.000Z,89,32,141
2021-07-25T00:00:00.000Z,98,45,166
2021-07-26T00:00:00.000Z,123,41,175
2021-07-27T00:00:00.000Z,155,39,184
2021-07-28T00:00:00.000Z,151,47,200
2021-07-29T00:00:00.000Z,156,44,217
2021-07-30T00:00:00.000Z,179,45,191
2021-07-31T00:00:00.000Z,198,55,208
2021-08-01T00:00:00.000Z,197,73,261
2021-08-02T00:00:00.000Z,214,81,254
2021-08-03T00:00:00.000Z,230,94,261
2021-08-04T00:00:00.000Z,238,87,271
2021-08-05T00:00:00.000Z,260,92,294
2021-08-06T00:00:00.000Z,277,80,311
2021-08-07T00:00:00.000Z,331,85,294
2021-08-08T00:00:00.000Z,376,109,311
2021-08-09T00:00:00.000Z,392,102,323
2021-08-10T00:00:00.000Z,404,120,340
2021-08-11T00:00:00.000Z,416,138,368
2021-08-12T00:00:00.000Z,455,140,357
2021-08-13T00:00:00.000Z,485,127,349
2021-08-14T00:00:00.000Z,506,137,369
2021-08-15T00:00:00.000Z,551,169,411
2021-08-16T00:00:00.000Z,544,161,397
2021-08-17T00:00:00.000Z,575,168,410
2021-08-18T00:00:00.000Z,608,162,411
2021-08-19T00:00:00.000Z,607,159,413
2021-08-20T00:00:00.000Z,618,159,408
2021-08-21T00:00:00.000Z,664,153,402
2021-08-22T00:00:00.000Z,700,193,445
2021-08-23T00:00:00.000Z,705,188,424
2021-08-24T00:00:00.000Z,705,175,413
2021-08-25T00:00:00.000Z,711,169,403
2021-08-26T00:00:00.000Z,706,163,389
2021-08-27T00:00:00.000Z,708,153,396
2021-08-28T00:00:00.000Z,705,171,388
2021-08-29T00:00:00.000Z,767,187,431
2021-08-30T00:00:00.000Z,761,173,413
2021-08-31T00:00:00.000Z,721,173,396
2021-09-01T00:00:00.000Z,701,168,453
2021-09-02T00:00:00.000Z,682,175,426
2021-09-03T00:00:00.000Z,670,168,416
2021-09-04T00:00:00.000Z,674,185,413
2021-09-05T00:00:00.000Z,693,187,428
2021-09-06T00:00:00.000Z,659,166,417
2021-09-07T00:00:00.000Z,651,147,382
2021-09-08T00:00:00.000Z,668,151,419
2021-09-09T00:00:00.000Z,678,177,481
2021-09-10T00:00:00.000Z,681,154,414
2021-09-11T00:00:00.000Z,687,152,414
2021-09-12T00:00:00.000Z,708,193,485
2021-09-13T00:00:00.000Z,684,181,439
2021-09-14T00:00:00.000Z,675,199,434
2021-09-15T00:00:00.000Z,664,172,378
2021-09-16T00:00:00.000Z,645,144,366
2021-09-17T00:00:00.000Z,679,167,463
2021-09-18T00:00:00.000Z,713,169,414
2021-09-19T00:00:00.000Z,731,174,478
2021-09-20T00:00:00.000Z,708,146,397
2021-09-21T00:00:00.000Z,705,127,360
2021-09-22T00:00:00.000Z,740,164,366
2021-09-23T00:00:00.000Z,733,142,327
2021-09-24T00:00:00.000Z,706,127,301
2021-09-25T00:00:00.000Z,689,131,266
2021-09-26T00:00:00.000Z,707,156,317
2021-09-27T00:00:00.000Z,680,137,297
2021-09-28T00:00:00.000Z,662,120,283
2021-09-29T00:00:00.000Z,669,127,320
2021-09-30T00:00:00.000Z,638,118,290
2021-10-01T00:00:00.000Z,611,115,266
2021-10-02T00:00:00.000Z,593,124,250
2021-10-03T00:00:00.000Z,581,129,284
2021-10-04T00:00:00.000Z,553,107,271
2021-10-05T00:00:00.000Z,507,104,241
2021-10-06T00:00:00.000Z,488,91,229
2021-10-07T00:00:00.000Z,466,78,230
2021-10-08T00:00:00.000Z,461,73,204
2021-10-09T00:00:00.000Z,460,78,193
2021-10-10T00:00:00.000Z,460,78,221
2021-10-11T00:00:00.000Z,440,78,201
2021-10-12T00:00:00.000Z,424,74,185
2021-10-13T00:00:00.000Z,413,71,180
2021-10-14T00:00:00.000Z,388,71,171
2021-10-15T00:00:00.000Z,381,59,149
2021-10-16T00:00:00.000Z,378,64,141
2021-10-17T00:00:00.000Z,385,66,156
2021-10-18T00:00:00.000Z,362,55,143
2021-10-19T00:00:00.000Z,355,48,124
2021-10-20T00:00:00.000Z,343,43,125
2021-10-21T00:00:00.000Z,316,44,133
2021-10-22T00:00:00.000Z,304,47,121
2021-10-23T00:00:00.000Z,295,52,111
2021-10-24T00:00:00.000Z,283,53,122
2021-10-25T00:00:00.000Z,262,58,101
2021-10-26T00:00:00.000Z,245,49,85
